lookback_myr,sfr_surface_density_msun_per_myr_per_kpc2,sfr_surface_density_uncertainty_msun_per_myr_per_kpc2
10.0,74.9836416487353,13.5598837354669
10.1,74.4691652820132,13.4090838520666
10.2,73.9195715256712,13.4929094891357
10.3,73.3381667514954,13.6413216669529
10.4,72.7285833191879,13.6581238930858
10.5,72.0947231678888,13.746630586198
10.6,71.4406987096618,14.0928258486061
10.7,70.7707726304053,14.3307702763151
10.8,70.089298158293,14.7217231801864
10.9,69.6449217784805,15.2701961258455
11.0,69.4157694201425,15.262518710281
11.1,68.9202420795586,15.7755978563878
11.2,68.2213275776657,15.9231731446283
11.3,67.5302237715684,15.7741950537304
11.4,66.8507149855266,16.1334022758329
11.5,66.1863663314049,16.2756261830827
11.6,65.5405034769016,16.5137863105063
11.7,64.9161992053921,16.6242159514356
11.8,64.3162665049869,16.7497789032142
11.9,63.7432577778827,16.9885263757336
12.0,63.1994696406579,16.7904420478232
12.1,62.6869526923804,16.7703243835514
12.2,62.2075255598083,16.9592604477937
12.3,61.7563970152731,16.9262081643
12.4,61.3323259649347,16.8172750684142
12.5,60.9440800230989,17.0507227707663
12.6,60.5927035560179,16.9644451844994
12.7,60.2791017565337,16.9454785931315
12.8,60.0040651330315,16.7198441599688
12.9,59.7682930836077,16.7648437286461
13.0,59.5724160590805,16.7412933639084
13.1,59.4170158916249,16.8321560372068
13.2,59.302643942317296,16.8017401025022
13.3,59.2298367989692,16.65800047508
13.4,59.1991293336399,16.8308989744868
13.5,59.2110650056464,16.6692408782582
13.6,59.2662033693637,16.7311734628411
13.7,59.3651248154071,17.0769703007155
13.8,59.5084326378864,17.2156214097367
13.9,59.6967525784366,17.1742322739104
14.0,59.8133793891301,17.3631448867919
14.1,59.9505571827829,17.7327765392231
14.2,60.1304069282515,17.780130245531
14.3,60.3537915956042,17.7292428556356
14.4,60.6366331087607,17.7974293015443
14.5,60.99470277449,17.5860014426298
14.6,61.4000331901286,17.606891021261
14.7,61.8540645396881,17.5100528757737
14.8,62.3583462128166,17.425275278892
14.9,62.9145573880203,17.6226275405082
15.0,90.9132749280916,17.8155708119694
15.1,91.3418870379305,17.9550638017392
15.2,91.7758770054158,18.1454933508778
15.3,92.2118940584574,18.3041092258559
15.4,92.6463646813053,18.4618988815779
15.5,93.0755201353202,18.4841330203559
15.6,93.4976972231087,18.4461176041019
15.7,93.9185353200662,18.4529567397497
15.8,94.3279914266467,18.4897078048964
15.9,94.7215598657083,18.5293058157347
16.0,95.0947217934527,18.5500461310467
16.1,95.4429975986451,18.4870599057915
16.2,95.6913669209842,18.6183947519774
16.3,95.8963703985386,18.4938570685092
16.4,96.0655849932325,18.62936260534
16.5,96.195593714154,18.60383049431
16.6,96.2832974803447,18.5900515581025
16.7,96.3259615886028,18.8936686818667
16.8,96.3212582050905,18.6068848211897
16.9,96.2673039867158,18.5589180665328
17.0,96.1626920350111,18.5781222393868
17.1,96.0065175071233,18.573270345873
17.2,95.7983963530611,18.6287112777881
17.3,95.5384768122131,18.527952042993
17.4,95.2274434813385,18.3896275362323
17.5,94.8665139561298,18.3613434181439
17.6,94.4574282440166,18.4136724740188
17.7,94.0024313418639,18.5683605439976
17.8,93.5042495633719,18.7193939361777
17.9,92.9660613823135,18.3915549351654
18.0,92.3914637247784,18.1424413964359
18.1,91.7844347926644,18.1508050485306
18.2,91.1492946291102,18.0400912508275
18.3,90.4906647430725,18.002693494639
18.4,89.797066095348,17.8840694305776
18.5,88.8188733258428,17.7461691341399
18.6,87.8189198325231,17.3498320362
18.7,86.3562636600718,16.8249468545621
18.8,84.7976643231987,16.600661800996
18.9,81.4049110586957,16.2938535754766
19.0,80.3374035442866,16.0988266985551
19.1,79.2804786623518,15.8127714724219
19.2,78.2363163318912,15.8473290947543
19.3,77.2068520075868,15.8094361654275
